Employee #,Filled Position Description,Filled FTE Percent,Current Salary
4709,CONSTRUCT INSP 1-15, 	1.00 ," 	55,698 "
7196,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
10381,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
2667,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
1828,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2904,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
3663,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
3588,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
10278,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
2174,TRANS OPERATOR-41, 	1.00 ," 	62,327 "
3271,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
VACANT,VACANT,VACANT,VACANT
2704,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
2081,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
1793,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
7963,CONS CURATOR ASST-16, 	1.00 ," 	52,979 "
2909,ASST CITY ATTY-23 PT, 	0.90 ," 	137,595 "
2232,MAINT WORKER-16, 	1.00 ," 	60,917 "
2881,REAL ESTATE DEV SPEC-18, 	1.00 ," 	101,632 "
2510,ACCT TECH 3-20, 	1.00 ," 	69,756 "
11296,SSMW 1-15, 	1.00 ," 	40,673 "
1760,FIRE LIEUTENANT-13, 	1.00 ," 	86,686 "
1871,FIRE LIEUTENANT-13, 	1.00 ," 	82,388 "
9421,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	64,432 "
2364,FIRE LIEUTENANT-13, 	1.00 ," 	94,567 "
1561,FIRE LIEUTENANT-13, 	1.00 ," 	94,567 "
1620,PROGRAM ASST 2-20, 	1.00 ," 	57,334 "
7387,MAINT MECH 2-16, 	1.00 ," 	66,715 "
3586,M.T. ASST OPERATIONS MGR-18, 	1.00 ," 	73,801 "
2031,IT SPEC 3-18, 	1.00 ," 	90,881 "
VACANT,VACANT,VACANT,VACANT
9016,PKG ENFC OFF-16, 	1.00 ," 	55,876 "
VACANT,VACANT,VACANT,VACANT
3055,POLICE OFFICER-11, 	1.00 ," 	82,892 "
3870,POLICE OFFICER-11, 	1.00 ," 	76,659 "
3972,POLICE OFFICER-11, 	1.00 ," 	77,283 "
3058,POLICE OFFICER-11, 	1.00 ," 	80,399 "
1178,POLICE OFFICER-11, 	1.00 ," 	79,153 "
11514,POLICE OFFICER-11, 	1.00 ," 	57,179 "
2139,S/D MAINT TECH 1, 	1.00 ," 	64,378 "
VACANT,VACANT,VACANT,VACANT
11227,REAL ESTATE AGENT 2-18, 	1.00 ," 	66,487 "
10181,STR VENDING COORD-16, 	1.00 ," 	58,773 "
3008,TRANS OPERATOR-41, 	1.00 ," 	62,894 "
3138,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
11632,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
11626,TRANS OPERATOR-41 PT, 	0.30 ," 	13,599 "
8538,LIBRARIAN 1-33, 	1.00 ," 	61,159 "
2163,POLICE SGT-11, 	1.00 ," 	87,751 "
1279,M.T. SALES MGR-19, 	1.00 ," 	85,582 "
2886,HSG SPEC OUTREACH COORD-20, 	0.50 ," 	31,240 "
1112,M.T. OPERS WKR-16, 	1.00 ," 	51,419 "
5988,M.T. OPERS WKR-16, 	1.00 ," 	51,419 "
10786,CUSTODIAL WKR 2-16, 	1.00 ," 	47,134 "
3538,CUSTODIAL WKR 2-16, 	1.00 ," 	56,688 "
VACANT,VACANT,VACANT,VACANT
2183,FACILITY MAINT WKR-16, 	1.00 ," 	56,060 "
1248,TRANS INFO SYS SPEC 2-44, 	1.00 ," 	80,365 "
2454,SMO 1-15, 	1.00 ," 	58,641 "
1203,ACCT TECH 2-20, 	1.00 ," 	64,401 "
2956,CLERK-TYP 2-32 PT, 	0.50 ," 	25,780 "
VACANT,VACANT,VACANT,VACANT
2557,PLANNER 2-18, 	1.00 ," 	78,116 "
10252,PLANNER 2-18, 	1.00 ," 	75,841 "
2729,PLANNER 2-18, 	1.00 ," 	78,116 "
10253,PLANNER 2-18, 	1.00 ," 	75,841 "
1772,PLAN GIS SPECIALIST-18, 	1.00 ," 	87,572 "
1115,ADMIN CLK 1-20 PT, 	0.50 ," 	26,475 "
1499,TRANSP PLANNING MGR-18, 	1.00 ," 	122,477 "
1966,LIBRARY ASST 1-32, 	1.00 ," 	57,734 "
10662,AUTO MECH-16, 	1.00 ," 	55,876 "
2716,JUD SUPPORT CLK 1-20, 	1.00 ," 	54,422 "
3286,FIREFIGHTER-13, 	1.00 ," 	71,673 "
7858,FIREFIGHTER-13, 	1.00 ," 	60,451 "
7863,FIREFIGHTER-13, 	1.00 ," 	60,451 "
11164,POLICE RCDS SVS CLK-20, 	1.00 ," 	45,663 "
10757,POLICE RPT TYPIST 1-20, 	1.00 ," 	42,352 "
3535,POLICE CAPT-12, 	1.00 ," 	112,086 "
1455,POLICE SGT-11, 	1.00 ," 	88,436 "
3440,DETECTIVE 1-11, 	1.00 ," 	81,146 "
2297,DETECTIVE 1-11, 	1.00 ," 	83,109 "
3924,DETECTIVE 1-11, 	1.00 ," 	81,146 "
6377,POLICE OFFICER-11, 	1.00 ," 	77,906 "
3064,POLICE OFFICER-11, 	1.00 ," 	79,776 "
4125,POLICE OFFICER-11, 	1.00 ," 	79,776 "
2561,ADMIN SUPPORT CLK 1-20, 	1.00 ," 	52,479 "
4113,PROGRAM ASST 1-20, 	1.00 ," 	57,479 "
2899,SMO 2-15, 	1.00 ," 	56,187 "
2612,SMO 1-15, 	1.00 ," 	59,169 "
10277,TRANS OPERATOR-41, 	1.00 ," 	48,162 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2662,CUSTODIAL WKR 2-16, 	1.00 ," 	57,203 "
3005,PKG MAINT WKR 1-16, 	1.00 ," 	53,080 "
4178,ENGINEER 2-18, 	1.00 ," 	83,425 "
2726,CLERK-TYP 2-32, 	1.00 ," 	51,031 "
2821,FACILITY MAINT WKR-15, 	1.00 ," 	56,955 "
3246,ADMIN CLK 1-20, 	1.00 ," 	56,990 "
8284,CONTRACT COMP SPEC 1, 	1.00 ," 	61,198 "
7716,ENGR FIELD AIDE-15, 	1.00 ," 	53,830 "
3639,LIBRARIAN 3-18, 	1.00 ," 	84,942 "
1528,CLERK-TYP 1-32, 	1.00 ," 	41,612 "
VACANT,VACANT,VACANT,VACANT
10758,LIBRARIAN 1-33 PT, 	0.80 ," 	45,846 "
3301,LIBRARIAN 2-33, 	1.00 ," 	73,492 "
3828,PKS MAINT WKR-16, 	1.00 ," 	60,958 "
9188,PKS MAINT WKR-16, 	1.00 ," 	51,534 "
3208,PKS MAINT WKR-16, 	1.00 ," 	59,869 "
2613,PKS MAINT WKR-16, 	1.00 ," 	60,414 "
4005,CHILD CARE PROG SPEC 2-18, 	1.00 ," 	77,358 "
7850,CLERK-TYP 1-32, 	1.00 ," 	39,055 "
9234,LIBRARY ASST 1-32 PT, 	0.90 ," 	45,937 "
8022,LIBRARY ASST 1-32, 	1.00 ," 	51,004 "
3334,ARCHITECT 3-18, 	1.00 ," 	92,549 "
2519,LIBRARY ASST 1-32 PT, 	0.90 ," 	51,999 "
7887,LIBRARY ASST 1-32 PT, 	0.90 ," 	45,937 "
4011,LIBRARY ASST 1-32 PT, 	0.70 ," 	40,084 "
2191,POLICE RPT TYPIST 2-20, 	1.00 ," 	55,593 "
3117,PUB WKS MAINT WKR 3-16, 	1.00 ," 	63,790 "
3244,TRANS ACCT 4-44, 	1.00 ," 	93,363 "
7749,DIGITAL MEDIA SPECIALIST-16, 	1.00 ," 	57,469 "
3715,WATER CIVIL TECH 3-16, 	1.00 ," 	69,164 "
1158,PKG CASHIER-16 PT, 	0.90 ," 	44,554 "
10264,PKG CASHIER-16 PT, 	0.80 ," 	32,593 "
3139,PKG CASHIER-16 PT, 	0.90 ," 	37,506 "
3255,PKG CASHIER-16 PT, 	0.90 ," 	43,752 "
7764,PKG CASHIER-16 PT, 	1.00 ," 	41,674 "
1008,PKG CASHIER-16 PT, 	0.60 ," 	29,435 "
3689,PKG CASHIER-16 PT, 	0.90 ," 	40,480 "
1637,PKG ENFC SUPV-18, 	1.00 ," 	82,667 "
2941,DETECTIVE 1-11, 	1.00 ," 	81,146 "
VACANT,VACANT,VACANT,VACANT
3438,M.T. EVENT COORD-20, 	1.00 ," 	62,972 "
VACANT,VACANT,VACANT,VACANT
4167,M.T. OPERS WKR-16, 	1.00 ," 	56,172 "
1058,CUSTODIAL WKR 2-16, 	1.00 ," 	53,080 "
3039,M.T. OPER LDWKR-16, 	1.00 ," 	52,979 "
7585,CUSTODIAL WKR 2-16, 	1.00 ," 	45,930 "
2143,PKS MAINT WKR-16, 	1.00 ," 	60,958 "
3408,PKS MAINT WKR-16, 	1.00 ," 	59,869 "
4074,PKS MAINT WKR-16, 	1.00 ," 	59,325 "
2185,CODE ENFORC OFF 3-16, 	1.00 ," 	80,107 "
11360,CUSTODIAL WKR 1-16, 	1.00 ," 	41,674 "
3571,SECTION 8 INSPECTOR-16, 	1.00 ," 	60,958 "
1464,TRANS INFO SYS COORD-44, 	1.00 ," 	102,516 "
2224,M.T. GIFT SHOP MGR-18, 	1.00 ," 	63,080 "
2301,ASST CITY TRAFFIC ENGR-18, 	1.00 ," 	128,203 "
2771,CONSTRUCT INSP 2-15, 	1.00 ," 	75,110 "
1196,ENGR FIELD AIDE-15, 	1.00 ," 	59,738 "
1482,LIBRARY ASST 1-32, 	1.00 ," 	54,060 "
10406,GARDENER-16, 	1.00 ," 	51,534 "
7875,HSG SPEC 2, 	1.00 ," 	55,664 "
2491,LIB COMPT SPEC 2-33, 	1.00 ," 	76,265 "
11272,PUB WKS MAINT WKR 1-16, 	1.00 ," 	48,723 "
10498,PUB WKS MAINT WKR 1-16, 	1.00 ," 	49,921 "
1560,PUB WKS MAINT WKR 3-16, 	1.00 ," 	62,641 "
1987,ENGINEER 3-18, 	1.00 ," 	85,878 "
2043,EQPT OPR 3-16, 	1.00 ," 	62,299 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
6274,ADMIN CLK 1-20, 	1.00 ," 	52,882 "
2474,POLICE REPORT SUPV-18, 	1.00 ," 	69,812 "
VACANT,VACANT,VACANT,VACANT
6365,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2758,TRANS OPERATOR-41, 	1.00 ," 	61,760 "
3103,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3428,TRANS OPERATOR-41, 	1.00 ," 	61,194 "
VACANT,VACANT,VACANT,VACANT
3280,PKS MAINT WKR-16, 	1.00 ," 	56,060 "
2985,PKS MAINT WKR-16, 	1.00 ," 	59,325 "
2596,CUSTODIAL WKR 2-16, 	1.00 ," 	56,172 "
2032,CUSTODIAL WKR 1-16, 	1.00 ," 	45,937 "
1691,TRANS CUST SERVS REPR-42 PT, 	0.50 ," 	24,956 "
1409,FORENSIC VIDEO ANALYST-18, 	1.00 ," 	75,620 "
VACANT,VACANT,VACANT,VACANT
9350,IT SPEC 2-18, 	1.00 ," 	72,495 "
7661,ENGINEER 4-18, 	1.00 ," 	87,359 "
5101,ENGR PROG SPEC 1-16, 	1.00 ," 	69,164 "
5800,ENGINEER 1-18, 	1.00 ," 	63,911 "
5986,TRAFF SIG MAINT WKR-16, 	1.00 ," 	59,193 "
1023,PKG SERVICE WKR-16, 	1.00 ," 	58,807 "
1820,DETECTIVE 1-11, 	1.00 ," 	83,764 "
9363,POLICE OFFICER-11, 	1.00 ," 	58,678 "
3267,POLICE OFFICER-11, 	1.00 ," 	77,283 "
11517,POLICE OFFICER-11, 	1.00 ," 	57,179 "
2488,POLICE OFFICER-11, 	1.00 ," 	79,153 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
10703,DIGITAL MEDIA SPECIALIST-16, 	1.00 ," 	55,876 "
1893,PKG ENFC OFF-16, 	1.00 ," 	62,641 "
2382,PKG ENFC OFF-16, 	1.00 ," 	62,641 "
2231,LIBRARIAN 2-33 PT, 	0.80 ," 	58,793 "
2504,TRANS ACCT 3-44, 	1.00 ," 	90,017 "
2478,TRANS UTIL WKR-41, 	1.00 ," 	59,724 "
3823,S/D MAINT TECH 2, 	1.00 ," 	65,658 "
2209,S/D MAINT TECH 1, 	1.00 ," 	63,798 "
1697,PKG REVENUE LDWKR-16, 	1.00 ," 	64,365 "
3418,SMO 3-15, 	1.00 ," 	63,798 "
3277,SMO 1-15, 	1.00 ," 	57,584 "
8075,TRANS CUS SERV SUPV-44, 	1.00 ," 	63,891 "
4049,TRANS INFO SYS SPEC 3-44, 	1.00 ," 	90,851 "
3310,PKG REVENUE LDWKR-16, 	1.00 ," 	60,917 "
3955,ENGINEER 4-18, 	1.00 ," 	100,716 "
2805,SSMO 2-15, 	1.00 ," 	60,551 "
2267,SSMO 2-15, 	1.00 ," 	59,460 "
3992,COM DEV TECH 2-20, 	1.00 ," 	69,756 "
10766,ADMIN CLK 1-20, 	1.00 ," 	46,856 "
2283,CLERK-TYP 2-32, 	1.00 ," 	51,031 "
3841,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	78,839 "
1814,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	82,952 "
7830,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	76,782 "
3452,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	76,782 "
VACANT,VACANT,VACANT,VACANT
9411,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	64,432 "
6770,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	68,491 "
2754,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	81,581 "
3038,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	78,839 "
1994,FIREFIGHTER-13, 	1.00 ," 	72,296 "
2890,FIREFIGHTER-13, 	1.00 ," 	72,296 "
VACANT,VACANT,VACANT,VACANT
7859,FIREFIGHTER-13, 	1.00 ," 	62,324 "
2347,FIREFIGHTER-13, 	1.00 ," 	74,789 "
1629,FIREFIGHTER-13, 	1.00 ," 	77,282 "
1218,FIREFIGHTER-13, 	1.00 ," 	89,391 "
1125,POLICE LT.-12, 	1.00 ," 	98,462 "
4498,TRANS OPERATOR-41, 	1.00 ," 	50,994 "
2709,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2238,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
2810,COMMUNICATION WKR-16, 	1.00 ," 	60,917 "
1054,PKG CASHIER-16 PT, 	0.85 ," 	41,321 "
2831,PKG CASHIER-16 PT, 	0.65 ," 	30,729 "
3119,PKG CASHIER-16 PT, 	0.90 ," 	43,350 "
2192,PKG CASHIER-16 PT, 	0.60 ," 	28,365 "
1720,HSG SPEC 2, 	1.00 ," 	63,545 "
7350,ENGINEER 3-18, 	1.00 ," 	85,878 "
2394,M.T. OPER LDWKR-16, 	1.00 ," 	60,414 "
3206,M.T. OPER LDWKR-16, 	1.00 ," 	59,325 "
2361,MAINT MECH 2-16, 	1.00 ," 	69,954 "
3072,SMO 3-15, 	1.00 ," 	63,218 "
10605,CIVIL TECH 1-16, 	1.00 ," 	55,876 "
2535,TRAFF SIG ELECTR 2-16, 	1.00 ," 	77,384 "
3743,WGTS MEASURES INSP 3-16 PT, 	0.80 ," 	62,613 "
4698,ZONING CODE OFF 1-16, 	1.00 ," 	55,876 "
3945,WATER SUPPLY MGR-18, 	1.00 ," 	112,419 "
12518,POLICE RPT TYPIST 1-20 PT, 	0.50 ," 	20,275 "
3106,PKG ENFC OFF-16, 	1.00 ," 	60,917 "
3902,PKG ENFC OFF-16, 	1.00 ," 	62,066 "
2883,POLICE SGT-11, 	1.00 ," 	89,122 "
1664,DETECTIVE 1-11, 	1.00 ," 	79,183 "
3577,DETECTIVE 1-11, 	1.00 ," 	84,418 "
2515,POLICE OFFICER-11, 	1.00 ," 	69,804 "
2527,POLICE OFFICER-11, 	1.00 ," 	81,022 "
3517,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1737,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
1458,CRIME ANALYST 2-18, 	1.00 ," 	80,391 "
3958,COM DEV PROJ MGR-18, 	1.00 ," 	98,885 "
10425,COM DEV SPEC 2-18, 	1.00 ," 	69,376 "
2221,DETECTIVE 1-11, 	1.00 ," 	84,418 "
7937,POLICE OFFICER-11, 	1.00 ," 	60,417 "
1494,POLICE OFFICER-11, 	1.00 ," 	77,906 "
2374,LIBRARY ASST 1-32, 	1.00 ," 	54,060 "
3133,SALES CLERK-20 PT, 	0.75 ," 	36,181 "
5956,IT SPEC 2-18, 	1.00 ," 	78,116 "
4431,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
3197,PKG CASHIER-16, 	1.00 ," 	49,058 "
3607,PKG CASHIER-16 PT, 	0.85 ," 	39,046 "
3489,PKG CASHIER-16 PT, 	0.70 ," 	32,156 "
1688,CODE ENFORC OFF 3-16, 	1.00 ," 	83,129 "
11602,LIBRARIAN 3-18, 	1.00 ," 	66,487 "
9311,FOOD POLICY ADMIN-18, 	1.00 ," 	75,841 "
VACANT,VACANT,VACANT,VACANT
1503,CIVIL RIGHTS DIR-21, 	1.00 ," 	123,988 "
12659,POLICE RCDS SVS CLK-20, 	1.00 ," 	44,338 "
3507,PO PUB INFO SPEC 2-18, 	1.00 ," 	88,380 "
3081,DIGITAL MEDIA SPECIALIST-16, 	1.00 ," 	63,475 "
1816,CIVIL TECH 2-16, 	1.00 ," 	68,556 "
2629,PKG EQUIP TECH 1-16, 	1.00 ," 	62,299 "
1904,PKG CASHIER-16 PT, 	0.60 ," 	29,168 "
1590,PLANNER 3-18, 	1.00 ," 	90,881 "
1149,LIBRARY ASST 1-32 PT, 	0.70 ," 	38,981 "
7946,POLICE OFFICER-11, 	1.00 ," 	60,417 "
11491,POLICE OFFICER-11, 	1.00 ," 	57,179 "
7951,POLICE OFFICER-11, 	1.00 ," 	60,417 "
3276,POLICE OFFICER-11, 	1.00 ," 	77,283 "
7947,POLICE OFFICER-11, 	1.00 ," 	60,417 "
11492,POLICE OFFICER-11, 	1.00 ," 	58,678 "
10698,POLICE OFFICER-11, 	1.00 ," 	57,179 "
3869,POLICE OFFICER-11, 	1.00 ," 	77,283 "
1668,FIREFIGHTER/PARAMEDIC 2-13, 	1.00 ," 	86,147 "
VACANT,VACANT,VACANT,VACANT
3687,FIREFIGHTER/PARAMEDIC 2-13, 	1.00 ," 	85,441 "
1235,CONTRACT COMP SPEC 2, 	1.00 ," 	65,828 "
1667,CERT MUNI CLK-20, 	1.00 ," 	55,852 "
2312,CITY CLERK-21, 	1.00 ," 	117,935 "
1311,CITY TREASURER-21, 	1.00 ," 	117,933 "
2006,ASST CITY ATTY-23, 	1.00 ," 	128,246 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2254,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
7619,SSMO 1-15, 	1.00 ," 	52,830 "
7968,IT SPEC 2-18, 	1.00 ," 	72,495 "
3235,ADMIN CLK 1-20, 	1.00 ," 	57,503 "
4067,FIRE CODE ENFORCE 4-16, 	1.00 ," 	85,751 "
10630,ARBORIST 1-16, 	1.00 ," 	52,979 "
7809,ARBORIST 1-16, 	1.00 ," 	55,876 "
3965,FAC/SUS MGR-18, 	1.00 ," 	120,271 "
3796,IT SPEC 3-18, 	1.00 ," 	88,380 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2648,POLICE SGT-11, 	1.00 ," 	88,436 "
2141,POLICE INVESTIGATOR-11, 	1.00 ," 	84,418 "
9364,POLICE OFFICER-11, 	1.00 ," 	58,678 "
1254,DETECTIVE 1-11, 	1.00 ," 	81,146 "
2465,DETECTIVE 1-11, 	1.00 ," 	84,418 "
3909,DETECTIVE 1-11, 	1.00 ," 	81,146 "
2615,DETECTIVE 1-11, 	1.00 ," 	84,418 "
1848,DETECTIVE 1-11, 	1.00 ," 	81,801 "
1462,DETECTIVE 1-11, 	1.00 ," 	81,146 "
3282,DETECTIVE 1-11, 	1.00 ," 	81,146 "
1612,LIBRARY ASST 1-32, 	1.00 ," 	55,635 "
2856,LIBRARY ASST 1-32, 	1.00 ," 	55,635 "
3816,LIBRARIAN 2-33 PT, 	0.90 ," 	64,316 "
10648,LIBRARIAN 1-33, 	1.00 ," 	57,308 "
4058,LIBRARIAN 2-33, 	1.00 ," 	73,492 "
10775,ENGINEER 2-18, 	1.00 ," 	75,841 "
4955,WATER CIVIL TECH 3-16, 	1.00 ," 	69,164 "
2898,WATER HYDRANT INSPEC-16, 	1.00 ," 	64,650 "
3680,PUB WKS MAINT WKR 3-16, 	1.00 ," 	59,193 "
5954,PUB WKS MAINT WKR 3-16, 	1.00 ," 	59,193 "
10448,ADMIN CLK 1-20, 	1.00 ," 	48,444 "
2850,PKS MAINT WKR-16, 	1.00 ," 	56,060 "
VACANT,VACANT,VACANT,VACANT
11813,IT SPEC 2-18, 	1.00 ," 	63,911 "
1536,ENGINEER 4-18, 	1.00 ," 	96,138 "
2385,ENGINEER 2-18, 	1.00 ," 	78,116 "
9082,ENGINEER 2-18, 	1.00 ," 	69,376 "
9353,ENGINEER 1-18, 	1.00 ," 	58,921 "
VACANT,VACANT,VACANT,VACANT
10541,POLICE COURT SERVS SUPV-18, 	1.00 ," 	61,198 "
10352,SSMO 1-15, 	1.00 ," 	48,728 "
5765,SMO 1-15, 	1.00 ," 	50,429 "
VACANT,VACANT,VACANT,VACANT
2285,ADMIN CLK 1-20, 	1.00 ," 	53,288 "
3915,SSMO 1-15, 	1.00 ," 	55,999 "
5096,PKS MAINT WKR-16, 	1.00 ," 	56,060 "
2960,PKG ENFC LDWKR-16, 	1.00 ," 	67,933 "
1572,FIRE LIEUTENANT-13, 	1.00 ," 	93,134 "
9425,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	64,432 "
VACANT,VACANT,VACANT,VACANT
1439,FIRE LIEUTENANT-13, 	1.00 ," 	90,985 "
VACANT,VACANT,VACANT,VACANT
4016,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
1846,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
3632,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
1991,FIRE APPARATUS ENGR-13, 	1.00 ," 	81,146 "
11919,CRIME ANALYST 1-18, 	1.00 ," 	58,921 "
1730,POLICE CAPT-12, 	1.00 ," 	113,096 "
3662,POLICE LT.-12, 	1.00 ," 	88,770 "
2541,POLICE LT.-12, 	1.00 ," 	98,462 "
2468,POLICE SGT-11, 	1.00 ," 	87,751 "
3795,POLICE SGT-11, 	1.00 ," 	82,952 "
3063,DETECTIVE 1-11, 	1.00 ," 	84,418 "
2666,POLICE INVESTIGATOR-11, 	1.00 ," 	86,381 "
2778,ADMIN CLK 1-20, 	1.00 ," 	57,503 "
2041,IT SPEC 2-18, 	1.00 ," 	80,391 "
3397,POLICE OFFICER-11, 	1.00 ," 	77,283 "
11493,POLICE OFFICER-11, 	1.00 ," 	57,179 "
1633,POLICE OFFICER-11, 	1.00 ," 	77,283 "
2522,POLICE OFFICER-11, 	1.00 ," 	77,283 "
VACANT,VACANT,VACANT,VACANT
7956,POLICE OFFICER-11, 	1.00 ," 	60,417 "
3734,POLICE OFFICER-11, 	1.00 ," 	71,674 "
2472,POLICE OFFICER-11, 	1.00 ," 	77,283 "
11515,POLICE OFFICER-11, 	1.00 ," 	57,179 "
3305,POLICE OFFICER-11, 	1.00 ," 	77,283 "
9376,POLICE OFFICER-11, 	1.00 ," 	58,678 "
11494,POLICE OFFICER-11, 	1.00 ," 	57,179 "
1525,POLICE OFFICER-11, 	1.00 ," 	75,413 "
3900,POLICE OFFICER-11, 	1.00 ," 	78,529 "
3861,POLICE OFFICER-11, 	1.00 ," 	77,283 "
10702,POLICE OFFICER-11, 	1.00 ," 	57,179 "
1261,POLICE OFFICER-11, 	1.00 ," 	75,413 "
4083,POLICE OFFICER-11, 	1.00 ," 	77,283 "
4135,POLICE OFFICER-11, 	1.00 ," 	77,283 "
2039,POLICE OFFICER-11, 	1.00 ," 	75,413 "
10690,POLICE OFFICER-11, 	1.00 ," 	57,179 "
11495,POLICE OFFICER-11, 	1.00 ," 	57,179 "
1018,LIBRARIAN 3-18, 	1.00 ," 	78,116 "
2299,LIB COMP TECH-32, 	1.00 ," 	55,635 "
2146,COMM DEV DIV DIR-21, 	1.00 ," 	130,781 "
3616,ECON DEV DIV DIR-21, 	1.00 ," 	124,664 "
3645,PKG ENFC OFF-16, 	1.00 ," 	60,917 "
3519,PKG ENFC OFF-16, 	1.00 ," 	60,917 "
7173,PKG ENFC FIELD SUPV-18, 	1.00 ," 	58,921 "
3421,ADMIN CLK 1-20, 	1.00 ," 	57,503 "
3767,ELEVATOR CODE ENFC OFF 1-16, 	1.00 ," 	80,107 "
7181,ELEVATOR CODE ENFC OFF 2-16, 	1.00 ," 	81,031 "
2013,POLICE RPT TYPIST 2-20, 	1.00 ," 	51,126 "
3202,ADMIN CLK 1-20, 	1.00 ," 	51,126 "
2125,CLERK-TYP 2-20, 	1.00 ," 	49,667 "
1243,POLICE RECORDS SEC MGR-18, 	1.00 ," 	110,442 "
11618,TRANS MAINT GEN SUPV-44, 	1.00 ," 	75,816 "
7912,TRANS MKT SPEC 1-44, 	1.00 ," 	55,404 "
1881,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
1322,TRANS OPERATOR-41, 	1.00 ," 	60,060 "
3670,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	89,122 "
1241,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	82,952 "
7862,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	66,496 "
VACANT,VACANT,VACANT,VACANT
6798,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	82,952 "
2063,FIREFIGHTER PARAMEDIC-13, 	1.00 ," 	87,751 "
1869,FIREFIGHTER-13, 	1.00 ," 	69,803 "
3465,FIREFIGHTER-13, 	1.00 ," 	71,673 "
1395,FIREFIGHTER-13, 	1.00 ," 	71,673 "
3952,FIREFIGHTER-13, 	1.00 ," 	77,282 "
10721,FIREFIGHTER-13, 	1.00 ," 	56,698 "
1794,FIREFIGHTER-13, 	1.00 ," 	77,282 "
3309,FIREFIGHTER-13, 	1.00 ," 	71,049 "
1831,FIREFIGHTER-13, 	1.00 ," 	69,803 "
9416,FIREFIGHTER-13, 	1.00 ," 	58,575 "
1643,FIREFIGHTER-13, 	1.00 ," 	73,542 "
3922,FIREFIGHTER-13, 	1.00 ," 	77,282 "
1861,FIREFIGHTER-13, 	1.00 ," 	71,673 "
1624,POLICE SGT-11, 	1.00 ," 	82,952 "
3304,POLICE SGT-11, 	1.00 ," 	82,952 "
3100,POLICE SGT-11, 	1.00 ," 	82,952 "
3439,POLICE SGT-11, 	1.00 ," 	85,008 "
2728,CRIME ANALYST 2-18, 	1.00 ," 	77,358 "
4158,ENGINEER 2-18, 	1.00 ," 	77,358 "
3665,IT SPEC 2-18, 	1.00 ," 	73,538 "
11409,ELEVATOR CODE ENFC OFF 1-16, 	1.00 ," 	67,149 "
3484,POLICE OFFICER-11, 	1.00 ," 	75,413 "
1100,GRANTS ADMIN 3-18, 	1.00 ," 	88,380 "
4179,COMM SERVS SPEC 2-18, 	1.00 ," 	78,116 "
1166,COMM DEV GRTS SUPV-18, 	1.00 ," 	97,054 "
3799,TRANS OPERATOR-41, 	1.00 ," 	58,361 "
