Employee #,Filled Position Description,Filled FTE Percent,Current Salary
7850,CLERK-TYP 1-32, 	1.00 ," 	35,449 "
9234,LIBRARY ASST 1, 	0.90 ," 	42,962 "
8022,LIBRARY ASST 1, 	1.00 ," 	47,702 "
3334,ENGR PROG SPEC 1-16, 	1.00 ," 	89,636 "
2519,LIBRARY ASST 1, 	0.70 ," 	38,822 "
7887,LIBRARY ASST 1, 	0.90 ," 	44,491 "
4011,LIBRARY ASST 1, 	0.70 ," 	38,822 "
2191,POLICE RPT TYPIST 2, 	1.00 ," 	53,843 "
3117,PUB WKS MAINT WKR 3, 	1.00 ," 	61,782 "
3244,TRANS ACCT 3-44, 	1.00 ," 	82,340 "
7749,CC PROD/DIR, 	1.00 ," 	44,226 "
3715,WATER CIVIL TECH 3, 	1.00 ," 	66,987 "
1158,PKG CASHIER, 	0.90 ," 	42,763 "
VACANT,VACANT,VACANT,VACANT
3139,PKG CASHIER-16 PT, 	0.80 ," 	32,290 "
3255,PKG CASHIER, 	0.90 ," 	42,374 "
7764,PKG CASHIER-16 PT, 	0.95 ," 	38,344 "
1008,PKG CASHIER, 	0.60 ," 	28,509 "
3689,PKG CASHIER, 	0.85 ," 	35,071 "
1637,PKG ENFC SUPV, 	1.00 ," 	79,330 "
2941,DETECTIVE 1, 	1.00 ," 	79,555 "
VACANT,VACANT,VACANT,VACANT
3438,M.T. EVENT COORD, 	1.00 ," 	60,990 "
VACANT,VACANT,VACANT,VACANT
4167,M.T. OPERS WKR, 	1.00 ," 	53,905 "
1058,CUSTODIAL WKR 2, 	1.00 ," 	51,410 "
3039,M.T. OPER LDWKR, 	1.00 ," 	49,912 "
1886,CUSTODIAL WKR 2-16 PT, 	0.50 ," 	23,594 "
2143,PKS MAINT WKR, 	1.00 ," 	59,039 "
3408,PKS MAINT WKR, 	1.00 ," 	57,458 "
4074,PKS MAINT WKR, 	1.00 ," 	57,458 "
2185,CODE ENFORC OFF 3, 	1.00 ," 	75,389 "
VACANT,VACANT,VACANT,VACANT
3571,SECTION 8 INSPECTOR, 	1.00 ," 	59,039 "
1464,TRANS INFO SYS COORD, 	1.00 ," 	99,289 "
2224,GIFT SHOP SALES LDWK, 	1.00 ," 	57,245 "
3136,ASST CITY TRAFFIC E, 	1.00 ," 	118,574 "
2771,CONSTRUCT INSP 2, 	1.00 ," 	72,084 "
1196,ENGR FIELD AIDE, 	1.00 ," 	55,572 "
1482,LIBRARY ASST 1, 	1.00 ," 	52,359 "
10406,GARDENER, 	1.00 ," 	48,350 "
7875,HSG SPEC 2, 	1.00 ," 	52,518 "
2491,LIB COMPT SPEC 2, 	1.00 ," 	73,193 "
VACANT,VACANT,VACANT,VACANT
10498,PUB WKS MAINT WKR 1, 	1.00 ," 	47,189 "
1560,PUB WKS MAINT WKR 3, 	1.00 ," 	60,669 "
1987,ENGINEER 3, 	1.00 ," 	83,175 "
2043,EQPT OPR 3, 	1.00 ," 	60,338 "
5372,STR MACH OPR 1, 	1.00 ," 	48,842 "
2873,STR MACH OPR 1, 	1.00 ," 	55,772 "
6274,ADMIN CLK 1, 	1.00 ," 	49,726 "
2474,POLICE REPORT SUPV, 	1.00 ," 	67,614 "
1045,TRANS OPERATOR, 	1.00 ," 	57,216 "
6365,TRANS OPERATOR, 	1.00 ," 	55,550 "
2758,TRANS OPERATOR, 	1.00 ," 	60,549 "
3103,TRANS OPERATOR, 	1.00 ," 	58,883 "
3428,TRANS OPERATOR, 	1.00 ," 	59,994 "
2639,PK RANGER-16 PT, 	0.75 ," 	43,023 "
3280,PKS MAINT WKR, 	1.00 ," 	54,295 "
2985,PKS MAINT WKR, 	1.00 ," 	56,931 "
2596,CUSTODIAL WKR 2, 	1.00 ," 	54,404 "
2032,CUSTODIAL WKR 1-16, 	1.00 ," 	44,491 "
1691,TRANS CUST SERVS REP, 	0.50 ," 	24,467 "
1409,FORENSIC VID ANALYST, 	1.00 ," 	70,190 "
3964,MAINT MECH 2, 	1.00 ," 	68,379 "
9350,IT SPEC 1-18, 	1.00 ," 	61,900 "
7661,ENGINEER 4, 	1.00 ," 	80,753 "
5101,ENGR PROG SPEC 1, 	1.00 ," 	62,733 "
5800,ENGINEER 1-18, 	1.00 ," 	59,271 "
5986,TRAFF SIG MAINT WKR-16, 	1.00 ," 	55,660 "
1023,PKG SERVICE WKR, 	1.00 ," 	56,443 "
1820,DETECTIVE 1, 	1.00 ," 	82,121 "
9363,POLICE OFFICER, 	1.00 ," 	56,058 "
3267,POLICE OFFICER, 	1.00 ," 	75,768 "
1664,POLICE OFFICER, 	1.00 ," 	73,934 "
2488,POLICE OFFICER, 	1.00 ," 	77,601 "
1399,POLICE OFFICER, 	1.00 ," 	76,378 "
10701,POLICE OFFICER, 	1.00 ," 	56,058 "
VACANT,VACANT,VACANT,VACANT
1893,PKG ENFC OFF, 	1.00 ," 	60,113 "
2382,PKG ENFC OFF, 	1.00 ," 	60,669 "
2231,LIBRARIAN 2, 	0.80 ," 	56,942 "
2504,TRANS ACCT 3, 	1.00 ," 	85,569 "
2478,TRANS UTIL WKR, 	1.00 ," 	58,553 "
3823,S/D MAINT TECH 2, 	1.00 ," 	63,008 "
2209,S/D MAINT TECH 1, 	1.00 ," 	61,228 "
1697,PKG REVENUE LDWKR, 	1.00 ," 	62,339 "
3418,STR MACH OPR 3, 	1.00 ," 	61,790 "
3277,STR MACH OPR 1, 	1.00 ," 	55,260 "
8075,TRANS CUS SERV SUPV, 	1.00 ," 	59,251 "
4049,TRANS INFO SYS SPEC 2-44, 	1.00 ," 	79,304 "
3310,PKG REVENUE LDWKR, 	1.00 ," 	58,999 "
3955,ENGINEER 4, 	1.00 ," 	97,546 "
2805,STR SEWER MACH OPR 2, 	1.00 ," 	58,645 "
2267,STR SEWER MACH OPR 2, 	1.00 ," 	57,060 "
3992,COM DEV TECH 2, 	1.00 ," 	67,560 "
10231,ADMIN CLK 1, 	1.00 ," 	44,226 "
2283,CLERK-TYP 2, 	1.00 ," 	48,975 "
4159,FIREFIGHTER PARAMEDI, 	1.00 ," 	79,309 "
1814,FIREFIGHTER PARAMEDI, 	1.00 ," 	81,325 "
7830,FIREFIGHTER-13, 	1.00 ," 	59,265 "
3452,FIREFIGHTER-13, 	1.00 ," 	68,434 "
1520,FIREFIGHTER PARAMEDI, 	1.00 ," 	81,325 "
3086,FIREFIGHTER PARAMEDI, 	1.00 ," 	77,293 "
6770,FIREFIGHTER-13, 	1.00 ," 	59,265 "
2754,FIREFIGHTER PARAMEDI, 	1.00 ," 	79,309 "
3038,FIREFIGHTER PARAMEDI, 	1.00 ," 	77,293 "
1994,FIREFIGHTER, 	1.00 ," 	70,878 "
2890,FIREFIGHTER, 	1.00 ," 	69,045 "
6773,FIREFIGHTER, 	1.00 ," 	59,265 "
7859,FIREFIGHTER, 	1.00 ," 	59,265 "
2347,FIREFIGHTER, 	1.00 ," 	73,323 "
1629,FIREFIGHTER, 	1.00 ," 	73,933 "
3654,FIREFIGHTER, 	1.00 ," 	76,989 "
1125,POLICE LT., 	1.00 ," 	98,462 "
4498,TRANS OPERATOR, 	1.00 ," 	47,218 "
3543,TRANS OPERATOR, 	1.00 ," 	57,216 "
2238,TRANS OPERATOR, 	1.00 ," 	55,550 "
2810,COMMUNICATION WKR, 	1.00 ," 	58,999 "
1054,PKG CASHIER-16 PT, 	0.75 ," 	34,988 "
2831,PKG CASHIER-16 PT, 	0.65 ," 	28,919 "
3119,PKG CASHIER, 	0.90 ," 	41,986 "
2192,PKG CASHIER, 	0.55 ," 	25,183 "
1720,HSG SPEC 2, 	1.00 ," 	60,990 "
7350,ENGINEER 3, 	1.00 ," 	80,753 "
2394,M.T. OPER LDWKR, 	1.00 ," 	57,985 "
3206,M.T. OPER LDWKR, 	1.00 ," 	56,931 "
2361,MAINT MECH 2, 	1.00 ," 	67,752 "
2298,STR MACH OPR 3, 	1.00 ," 	62,914 "
10605,CIVIL TECH 1-16, 	1.00 ," 	52,714 "
2535,TRAFF SIG ELECTR 2, 	1.00 ," 	74,948 "
3743,WGTS MEASURES INSP 3-16 PT, 	0.80 ," 	60,642 "
VACANT,VACANT,VACANT,VACANT
3945,WATER SUPPLY MGR, 	1.00 ," 	108,880 "
2812,POLICE RPT TYPIST 2, 	0.50 ," 	25,512 "
3106,PKG ENFC OFF, 	1.00 ," 	57,329 "
3902,PKG ENFC OFF, 	1.00 ," 	60,113 "
2883,POLICE SGT., 	1.00 ," 	86,702 "
1330,DETECTIVE 1, 	1.00 ," 	85,329 "
3577,DETECTIVE 1, 	1.00 ," 	82,763 "
2515,POLICE OFFICER, 	1.00 ," 	68,435 "
2527,POLICE OFFICER, 	1.00 ," 	79,434 "
3517,TRANS OPERATOR, 	1.00 ," 	57,216 "
1737,TRANS OPERATOR, 	1.00 ," 	55,550 "
VACANT,VACANT,VACANT,VACANT
10380,TRANS OPERATOR, 	0.30 ," 	13,332 "
VACANT,VACANT,VACANT,VACANT
1458,CRIME ANALYST 2, 	1.00 ," 	77,861 "
3958,COM DEV PROJ MGR, 	1.00 ," 	95,772 "
10425,COM DEV SPEC 2-18, 	1.00 ," 	64,394 "
2221,DETECTIVE 1, 	1.00 ," 	82,763 "
7937,POLICE OFFICER, 	1.00 ," 	57,527 "
1494,POLICE OFFICER, 	1.00 ," 	76,378 "
2374,LIBRARY ASST 1, 	1.00 ," 	49,399 "
3133,SALES CLERK, 	0.75 ," 	35,042 "
5956,IT SPEC 2, 	1.00 ," 	73,454 "
4431,POLICE RPT TYPIST 2, 	1.00 ," 	48,326 "
3197,PKG CASHIER, 	1.00 ," 	47,082 "
3607,PKG CASHIER, 	0.85 ," 	37,817 "
3489,PKG CASHIER, 	0.70 ," 	31,144 "
1688,CODE ENFORC OFF 3, 	1.00 ," 	79,781 "
3989,LIBRARIAN 3, 	1.00 ," 	81,534 "
9311,FOOD POLICY ADMIN, 	1.00 ," 	70,213 "
7672,PK RANGER-16 PT, 	0.75 ," 	36,263 "
1503,CIVIL RIGHTS DIR, 	1.00 ," 	120,085 "
VACANT,VACANT,VACANT,VACANT
3507,PO PUB INFO SPEC 2, 	1.00 ," 	85,598 "
3081,CC PROD/DIR, 	1.00 ," 	56,720 "
1816,CIVIL TECH 2, 	1.00 ," 	66,398 "
2629,PKG EQUIP TECH 1, 	1.00 ," 	60,338 "
1904,PKG CASHIER, 	0.60 ," 	27,991 "
1590,PLANNER 3, 	1.00 ," 	87,213 "
1149,LIBRARY ASST 1, 	0.70 ," 	37,754 "
7946,POLICE OFFICER, 	1.00 ," 	57,527 "
VACANT,VACANT,VACANT,VACANT
7951,POLICE OFFICER, 	1.00 ," 	57,527 "
3276,POLICE OFFICER, 	1.00 ," 	75,768 "
7947,POLICE OFFICER, 	1.00 ," 	57,527 "
1253,POLICE OFFICER, 	1.00 ," 	70,268 "
10698,POLICE OFFICER, 	1.00 ," 	56,058 "
3869,POLICE OFFICER, 	1.00 ," 	73,935 "
1668,FIREFIGHTER PARAMEDI, 	1.00 ," 	84,458 "
2876,FIREFIGHTER PARAMEDI, 	1.00 ," 	88,611 "
1218,FIREFIGHTER PARAMEDI, 	1.00 ," 	93,457 "
1235,CCS 2, 	1.00 ," 	61,050 "
1667,CERT MUNI CLK, 	1.00 ," 	54,094 "
2312,CITY CLERK, 	1.00 ," 	114,222 "
1311,CITY TREASURER, 	1.00 ," 	114,221 "
2006,ASST CITY ATTY, 	1.00 ," 	118,936 "
VACANT,VACANT,VACANT,VACANT
10381,TRANS OPERATOR, 	0.20 ," 	8,888 "
2254,TRANS OPERATOR, 	1.00 ," 	57,216 "
7619,STR SEWER MACH OPR 1, 	1.00 ," 	51,167 "
7968,IT SPEC 2, 	1.00 ," 	67,192 "
3235,ADMIN CLK 1, 	1.00 ," 	55,693 "
4067,FIRE CODE ENFORCE 4, 	1.00 ," 	82,290 "
10630,ARBORIST 1, 	1.00 ," 	49,912 "
7809,ARBORIST 1, 	1.00 ," 	52,714 "
3965,FAC/SUS MGR, 	1.00 ," 	115,416 "
3796,IT SPEC 3, 	1.00 ," 	85,598 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
2648,POLICE SGT., 	1.00 ," 	86,702 "
2141,POLICE INVESTIGATOR, 	1.00 ," 	82,763 "
9364,POLICE OFFICER, 	1.00 ," 	56,058 "
2624,DETECTIVE 1, 	1.00 ," 	82,763 "
2465,DETECTIVE 1, 	1.00 ," 	82,763 "
3909,DETECTIVE 1, 	1.00 ," 	79,555 "
2615,DETECTIVE 1, 	1.00 ," 	82,122 "
2585,DETECTIVE 1, 	1.00 ," 	84,688 "
1462,DETECTIVE 1, 	1.00 ," 	79,555 "
3282,DETECTIVE 1, 	1.00 ," 	79,555 "
1612,LIBRARY ASST 1, 	1.00 ," 	53,884 "
2856,LIBRARY ASST 1, 	1.00 ," 	53,884 "
3816,LIBRARIAN 2, 	0.90 ," 	62,292 "
10648,LIBRARIAN 1-33, 	1.00 ," 	55,505 "
4058,LIBRARIAN 2, 	1.00 ," 	69,164 "
10775,ENGINEER 2-18, 	1.00 ," 	70,213 "
4955,WATER CIVIL TECH 3-16, 	1.00 ," 	65,036 "
VACANT,VACANT,VACANT,VACANT
2898,PUB WKS MAINT WKR 3, 	1.00 ," 	60,669 "
VACANT,VACANT,VACANT,VACANT
10448,ADMIN CLK 1, 	1.00 ," 	45,381 "
2850,PKS MAINT WKR, 	1.00 ," 	51,312 "
3608,CUSTODIAL WKR 3, 	1.00 ," 	55,877 "
4101,IT SPEC 2, 	1.00 ," 	77,126 "
1536,ENGINEER 4, 	1.00 ," 	93,112 "
2385,ENGINEER 2, 	1.00 ," 	72,319 "
9082,ENGINEER 2, 	1.00 ," 	64,394 "
2071,ENGINEER 2, 	1.00 ," 	75,657 "
7801,POLICE RECORDS SERVS, 	1.00 ," 	61,900 "
10541,POLICE COURT SERVS S, 	1.00 ," 	57,067 "
10352,SSMW 1-15, 	1.00 ," 	39,393 "
5765,STR MACH OPR 1, 	1.00 ," 	47,194 "
3177,ASST CITY ASSESS - R, 	1.00 ," 	99,319 "
VACANT,VACANT,VACANT,VACANT
3915,STR SEWER MACH OPR 1, 	1.00 ," 	54,237 "
5096,PKS MAINT WKR, 	1.00 ," 	51,312 "
2960,PKG ENFC LDWKR, 	1.00 ," 	65,795 "
1572,FIRE LIEUTENANT, 	1.00 ," 	91,308 "
VACANT,VACANT,VACANT,VACANT
1802,FIRE LIEUTENANT, 	1.00 ," 	91,308 "
1439,FIRE LIEUTENANT, 	1.00 ," 	88,499 "
1561,FIRE LIEUTENANT, 	1.00 ," 	92,010 "
4016,FIRE APPARATUS ENGR, 	1.00 ," 	77,630 "
1846,FIRE APPARATUS ENGR, 	1.00 ," 	77,630 "
3632,FIRE APPARATUS ENGR, 	1.00 ," 	79,554 "
1991,FIRE APPARATUS ENGR, 	1.00 ," 	79,554 "
1442,CRIME ANALYST 2, 	1.00 ," 	77,861 "
1730,POLICE CAPT, 	1.00 ," 	110,393 "
1061,POLICE LT., 	1.00 ," 	98,462 "
2541,POLICE LT., 	1.00 ," 	98,462 "
2468,POLICE SGT., 	1.00 ," 	86,030 "
3795,POLICE SGT., 	1.00 ," 	81,325 "
3063,DETECTIVE 1, 	1.00 ," 	82,122 "
2666,POLICE INVESTIGATOR, 	1.00 ," 	84,688 "
2778,ADMIN CLK 1, 	1.00 ," 	55,693 "
2041,IT SPEC 2, 	1.00 ," 	75,657 "
3397,POLICE OFFICER, 	1.00 ," 	75,768 "
VACANT,VACANT,VACANT,VACANT
1633,POLICE OFFICER, 	1.00 ," 	75,768 "
2522,POLICE OFFICER, 	1.00 ," 	75,768 "
2246,POLICE OFFICER, 	1.00 ," 	73,934 "
7956,POLICE OFFICER, 	1.00 ," 	57,527 "
3734,POLICE OFFICER, 	1.00 ," 	70,268 "
2472,POLICE OFFICER, 	1.00 ," 	75,768 "
9373,POLICE OFFICER, 	1.00 ," 	56,058 "
3305,POLICE OFFICER, 	1.00 ," 	75,768 "
9376,POLICE OFFICER, 	1.00 ," 	56,058 "
1391,POLICE OFFICER, 	1.00 ," 	75,768 "
1525,POLICE OFFICER, 	1.00 ," 	73,934 "
3900,POLICE OFFICER, 	1.00 ," 	75,768 "
3861,POLICE OFFICER, 	1.00 ," 	75,768 "
10702,POLICE OFFICER, 	1.00 ," 	56,058 "
1261,POLICE OFFICER, 	1.00 ," 	73,934 "
4083,POLICE OFFICER, 	1.00 ," 	75,768 "
4135,POLICE OFFICER, 	1.00 ," 	75,768 "
2039,POLICE OFFICER, 	1.00 ," 	73,934 "
10690,POLICE OFFICER, 	1.00 ," 	56,058 "
VACANT,VACANT,VACANT,VACANT
1018,LIBRARIAN 3, 	1.00 ," 	75,657 "
2299,LIB COMP TECH, 	1.00 ," 	53,884 "
2146,COMM DEV DIV DIR, 	1.00 ," 	126,664 "
3616,ECON DEV DIV DIR, 	1.00 ," 	120,740 "
3645,PKG ENFC OFF, 	1.00 ," 	58,999 "
3519,PKG ENFC OFF, 	1.00 ," 	58,999 "
VACANT,VACANT,VACANT,VACANT
3421,ADMIN CLK 1, 	1.00 ," 	55,693 "
3767,ELEVATOR CODE ENFC O, 	1.00 ," 	75,389 "
VACANT,VACANT,VACANT,VACANT
2013,POLICE RPT TYPIST 2, 	1.00 ," 	49,517 "
3202,ADMIN CLK 1, 	1.00 ," 	48,075 "
2125,CLERK-TYP 2, 	1.00 ," 	48,104 "
1243,POLICE RECORDS SEC M, 	1.00 ," 	103,909 "
4078,TRANS MAINT GEN SUPV, 	1.00 ," 	82,340 "
7912,TRANS MKT SPEC 1-44 PT, 	0.70 ," 	35,187 "
1881,TRANS OPERATOR, 	1.00 ," 	57,216 "
1322,TRANS OPERATOR, 	1.00 ," 	58,883 "
3670,FIREFIGHTER PARAMEDI, 	1.00 ," 	86,030 "
1241,FIREFIGHTER PARAMEDI, 	1.00 ," 	81,325 "
7862,FIREFIGHTER-13, 	1.00 ," 	59,265 "
7829,FIREFIGHTER PARAMEDI, 	1.00 ," 	65,192 "
6798,FIREFIGHTER PARAMEDI, 	1.00 ," 	65,192 "
2063,FIREFIGHTER PARAMEDI, 	1.00 ," 	86,030 "
1869,FIREFIGHTER, 	1.00 ," 	68,434 "
3465,FIREFIGHTER, 	1.00 ," 	70,267 "
9415,FIREFIGHTER, 	1.00 ," 	55,586 "
3952,FIREFIGHTER, 	1.00 ," 	75,766 "
3668,FIREFIGHTER, 	1.00 ," 	67,823 "
1794,FIREFIGHTER, 	1.00 ," 	73,933 "
3309,FIREFIGHTER, 	1.00 ," 	68,434 "
1831,FIREFIGHTER, 	1.00 ," 	66,601 "
9416,FIREFIGHTER, 	1.00 ," 	55,586 "
1643,FIREFIGHTER, 	1.00 ," 	72,100 "
3922,FIREFIGHTER, 	1.00 ," 	75,766 "
1861,FIREFIGHTER, 	1.00 ," 	68,434 "
1624,POLICE SGT., 	1.00 ," 	81,325 "
3304,POLICE SGT., 	1.00 ," 	81,325 "
3613,POLICE SGT., 	1.00 ," 	88,046 "
3439,POLICE SGT., 	1.00 ," 	83,342 "
2728,CRIME ANALYST 2, 	1.00 ," 	74,923 "
4158,ENGINEER 2, 	1.00 ," 	71,617 "
3665,M.T.TECH SERVS SPEC, 	1.00 ," 	66,497 "
7181,ELEVATOR CODE ENFC O, 	1.00 ," 	70,187 "
3484,POLICE OFFICER, 	1.00 ," 	73,934 "
1100,GRANTS ADMIN 3, 	1.00 ," 	83,175 "
4179,COMM SERVS SPEC 2, 	1.00 ," 	75,657 "
1166,COMM DEV GRTS SUPV, 	1.00 ," 	87,148 "
3799,TRANS OPERATOR, 	1.00 ," 	57,216 "
3742,TRANS OPERATOR, 	1.00 ," 	58,883 "
VACANT,VACANT,VACANT,VACANT
2011,ENGR OPER MAINT WKR, 	1.00 ," 	57,858 "
2383,POLICE RCDS SVS CLK, 	1.00 ," 	49,517 "
10324,POLICE RCDS SVS CLK, 	1.00 ," 	44,226 "
1914,CLERK-TYP 2, 	1.00 ," 	46,742 "
8981,CLERK-TYP 1-20, 	1.00 ," 	39,739 "
7180,ACCOUNTANT 3, 	1.00 ," 	77,105 "
3957,IT SPEC 3, 	1.00 ," 	85,598 "
10103,IT SPEC 3, 	1.00 ," 	70,213 "
3893,IT SPEC 2, 	1.00 ," 	75,657 "
3683,FIREFIGHTER PARAMEDI, 	1.00 ," 	83,766 "
4116,FIREFIGHTER PARAMEDI, 	1.00 ," 	88,611 "
1448,FIREFIGHTER PARAMEDI, 	1.00 ," 	77,535 "
7827,FIREFIGHTER PARAMEDI, 	1.00 ," 	65,192 "
VACANT,VACANT,VACANT,VACANT
3941,FIREFIGHTER PARAMEDI, 	1.00 ," 	81,662 "
7828,FIREFIGHTER PARAMEDI, 	1.00 ," 	65,192 "
7825,FIREFIGHTER PARAMEDI, 	1.00 ," 	67,211 "
3942,FIREFIGHTER PARAMEDI, 	1.00 ," 	77,293 "
2829,FIREFIGHTER, 	1.00 ," 	73,933 "
3627,FIREFIGHTER, 	1.00 ," 	70,267 "
3880,FIREFIGHTER, 	1.00 ," 	73,933 "
3069,FIREFIGHTER, 	1.00 ," 	70,267 "
9418,FIREFIGHTER, 	1.00 ," 	55,586 "
8125,FIREFIGHTER, 	1.00 ," 	55,586 "
7860,FIREFIGHTER, 	1.00 ," 	59,265 "
6772,FIREFIGHTER, 	1.00 ," 	59,265 "
1880,FIREFIGHTER, 	1.00 ," 	62,935 "
2170,POLICE LT., 	1.00 ," 	93,998 "
2406,DETECTIVE 1, 	1.00 ," 	84,046 "
2430,LIBRARIAN 3, 	1.00 ," 	82,268 "
7353,LIBRARIAN SUPV, 	1.00 ," 	73,454 "
1308,COMM DEV SPEC 3-18 PT, 	0.80 ," 	66,540 "
10407,GARDENER-16  PT, 	0.65 ," 	31,428 "
4090,ST VENDING MONITOR, 	0.50 ," 	27,148 "
1207,LANDSCAPE ARCHITECT3, 	1.00 ," 	83,175 "
VACANT,VACANT,VACANT,VACANT
2414,MAINT MECH 1, 	1.00 ," 	60,507 "
2670,PLUMBER, 	1.00 ," 	70,428 "
VACANT,VACANT,VACANT,VACANT
3844,PRINCIPAL ARCHITECT, 	1.00 ," 	100,131 "
3681,STR SEWER MACH OPR 1, 	1.00 ," 	52,702 "
1635,S/D MAINT TECH 2, 	1.00 ," 	63,008 "
4149,ENGINEER 3, 	1.00 ," 	83,175 "
5958,IT SPEC 2, 	1.00 ," 	73,454 "
2277,PKS MAINT WKR, 	1.00 ," 	54,295 "
3967,CC PROD/DIR, 	0.70 ," 	39,005 "
3107,PROGRAM ASST 2, 	1.00 ," 	55,752 "
7690,COMMUNICATION WKR-16, 	1.00 ," 	55,660 "
3451,STR MACH OPR 2, 	1.00 ," 	54,418 "
1445,DETECTIVE 1, 	1.00 ," 	82,122 "
1406,DETECTIVE 1, 	1.00 ," 	79,555 "
3303,DETECTIVE 1, 	1.00 ," 	79,555 "
3628,DETECTIVE 1, 	1.00 ," 	71,856 "
9377,POLICE OFFICER, 	1.00 ," 	56,058 "
2747,POLICE OFFICER, 	1.00 ," 	73,934 "
9365,POLICE OFFICER, 	1.00 ," 	56,058 "
9378,POLICE OFFICER, 	1.00 ," 	56,058 "
2282,WGTS MEASURE INSP 2, 	1.00 ," 	66,987 "
4172,ENGINEER 3-18, 	1.00 ," 	83,175 "
1740,TRANS OPERATOR, 	1.00 ," 	60,549 "
2363,TRANS OPERATOR, 	1.00 ," 	57,216 "
2212,TRANS OPERATOR, 	1.00 ," 	57,216 "
3693,TRANS OPERATOR, 	1.00 ," 	57,216 "
3029,TRANS OPERATOR, 	1.00 ," 	57,216 "
1320,TRANS OPERATOR, 	1.00 ," 	57,216 "
10272,TRANS OPERATOR, 	1.00 ," 	44,440 "
1389,TRANS OPERATOR, 	1.00 ," 	55,550 "
1366,TRANS OPERATOR, 	1.00 ," 	57,216 "
3313,TRANS OPERATOR, 	1.00 ," 	57,216 "
1899,TRANS OPERATOR, 	1.00 ," 	62,216 "
1666,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
1256,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
1421,GRANT WRITER, 	1.00 ," 	75,657 "
10290,TRANS OPERATOR, 	0.33 ," 	14,665 "
VACANT,VACANT,VACANT,VACANT
VACANT,VACANT,VACANT,VACANT
8548,STR MACH OPR 1, 	1.00 ," 	45,217 "
10652,MAINT PAINTER, 	1.00 ," 	54,117 "
10573,TRAFF CONT MAINT WKR, 	1.00 ," 	49,912 "
2058,TENANT SVS AIDE, 	1.00 ," 	49,726 "
1636,ZONING CODE OFF 2, 	1.00 ," 	62,026 "
3896,LIB MEDIA COORD, 	1.00 ," 	88,828 "
2782,ASST PKS SUPERINTEND, 	1.00 ," 	109,004 "
2507,COM CO LEG ANAL, 	1.00 ," 	75,657 "
9349,EMP ASST SPEC 1-18, 	1.00 ," 	59,271 "
2685,IT SPEC 3, 	1.00 ," 	83,175 "
3123,PROGRAM ASST 1, 	1.00 ," 	57,245 "
3355,PKS OPR LDWKR, 	1.00 ," 	68,226 "
1430,POLICE OFFICER, 	1.00 ," 	73,934 "
4001,TRANS ADV/SALES ASSO, 	1.00 ," 	55,732 "
3643,MAD PKS FD COORD, 	1.00 ," 	74,923 "
VACANT,VACANT,VACANT,VACANT
3198,NH RESOURCE COORD, 	1.00 ," 	83,175 "
9419,FIREFIGHTER, 	1.00 ," 	55,586 "
9409,FIREFIGHTER, 	1.00 ," 	55,586 "
9410,FIREFIGHTER, 	1.00 ," 	55,586 "
9420,FIREFIGHTER, 	1.00 ," 	55,586 "
1079,FIREFIGHTER, 	1.00 ," 	72,711 "
9421,FIREFIGHTER, 	1.00 ," 	55,586 "
1316,FIREFIGHTER, 	1.00 ," 	62,935 "
9411,FIREFIGHTER, 	1.00 ," 	55,586 "
2219,FIREFIGHTER, 	1.00 ," 	70,267 "
10247,ECON DEV SPEC, 	1.00 ," 	77,105 "
VACANT,VACANT,VACANT,VACANT
7840,ACCOUNTANT 1, 	1.00 ," 	64,394 "
2544,PUB WKS GEN FORE, 	1.00 ," 	72,319 "
4373,GOLF CLUB OPER SUPV2, 	1.00 ," 	64,394 "
10679,COM DEV SPEC 1-18, 	1.00 ," 	59,271 "
1122,DETECTIVE 1, 	1.00 ," 	77,631 "
3121,DETECTIVE 1, 	1.00 ," 	81,480 "
2951,PLANNER 2-18-PT, 	0.60 ," 	44,954 "
3671,TRANS OPERATOR, 	1.00 ," 	57,216 "
1341,TRANS OPERATOR, 	1.00 ," 	57,216 "
8958,TRANS OPERATOR, 	1.00 ," 	47,218 "
1238,TRANS OPERATOR, 	1.00 ," 	57,216 "
VACANT,VACANT,VACANT,VACANT
5979,LIBRARIAN 1-33, 	1.00 ," 	61,861 "
1978,LIBRARY ASST 1, 	1.00 ," 	55,917 "
1141,LIB COMP TECH-32, 	1.00 ," 	52,359 "
2389,LIBRARY ASST 1, 	1.00 ," 	47,702 "
7372,LIBRARY ASST 1, 	1.00 ," 	47,702 "
1188,LIBRARY ASST 1, 	1.00 ," 	50,881 "
3810,LIBRARY ASST 1, 	1.00 ," 	54,900 "
7630,LIBRARY ASST 1, 	0.60 ," 	28,621 "
1177,LIB PROG SUPV, 	1.00 ," 	77,861 "
4176,GARDENER-16  PT, 	1.00 ," 	55,877 "
4567,LANDSCAPE ARCHITECT 2-18, 	1.00 ," 	73,454 "
9056,PK RANGER-16 PT, 	0.75 ," 	37,434 "
2372,IT SPEC 3, 	1.00 ," 	84,790 "
3904,TRANS PLANNER 2, 	1.00 ," 	77,101 "
4949,PARA SCHEDULING COOR, 	1.00 ," 	49,056 "
2578,IT SPEC 3-18, 	1.00 ," 	90,443 "
